t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
288,static_rule,simple,B,0.95,1.0,667.3926240706403,0.1,1,0,0.9,0.0
289,static_rule,simple,B,0.95,1.0,691.150555030447,0.1,1,0,0.9,0.0
290,static_rule,hard,A,0.95,0.6714573430683097,1289.4455694682997,1.0,1,0,0.92,0.0
291,static_rule,simple,B,0.95,1.0,709.0323998164004,0.1,1,0,0.92,0.0
292,static_rule,simple,B,0.95,1.0,605.8930397068716,0.1,1,0,0.92,0.0
293,static_rule,simple,B,0.95,1.0,660.1894493433982,0.1,1,0,0.92,0.0
294,static_rule,simple,B,0.95,1.0,676.5471263871761,0.1,1,0,0.92,0.0
295,static_rule,simple,B,0.95,1.0,548.5876754863766,0.1,1,0,0.92,0.0
296,static_rule,simple,B,0.95,1.0,644.4854777269285,0.1,1,0,0.92,0.0
297,static_rule,hard,A,0.95,0.5744082301154034,1029.8887796375004,1.0,1,0,0.92,0.0
298,static_rule,hard,A,0.95,0.8054792425015551,1465.9999715094666,1.0,1,0,0.92,0.0
299,static_rule,simple,B,0.95,0.9814719999999999,744.7788960702392,0.1,1,0,0.92,0.0
